CourseNumber,Title,MinCredit,MaxCredit,Description 
MFG TB   ,102 Manufacturing Employment Readiness,-1,12.0,"Introduction to manufacturing.  The knowledge and skills required for entry level positions in diverse workplace scenarios with special emphasis on aerospace. Content includes a survey of mechanical concepts, precision measurement, blueprint reading, quality assurance, workforce skills/communication, ergonomics, lean manufacturing, and sustainable business practices. Assesses Core Learning Outcomes 1, 2, 3, 6.
OSHA cert fee: $8.48. Lab fee: $45.55."
MFG TA   ,104 Machine Operator 1,-1,20.0,"Applied machinist math including measurements, basic blue print reading, conventional lathe and mill operations, small shop tools operation and an introduction to CNC (Computer Numerical Controlled) machines. Introduction to processes and procedures, and shop safety and teamwork. May be repeated two times for credit. Assesses Core Learning Outcomes 1, 2, 3, 6. Lab fee: $284.05."
MFG TS   ,104 Machine Operator 1,-1,20.0,"Applied machinist math including measurements, basic blue print reading, conventional lathe and mill operations, small shop tools operation and an introduction to CNC (Computer Numerical Controlled) machines. Introduction to processes and procedures, and shop safety and teamwork. May be repeated two times for credit. Assesses Core Learning Outcomes 1, 2, 3, 6. Lab fee: $284.05."
MFG TWHS ,104 Machine Operator 1,-1,20.0,"Applied machinist math including measurements, basic blue print reading, conventional lathe and mill operations, small shop tools operation and an introduction to CNC (Computer Numerical Controlled) machines. Introduction to processes and procedures, and shop safety and teamwork. May be repeated two times for credit. Assesses Core Learning Outcomes 1, 2, 3, 6. Lab fee: $284.05."
MFG TA   ,105 Machine Operator 2,-1,20.0,"Course develops skills in advanced blueprint reading including understanding of Geometric Dimensioning and Tolerance; applied math skills including geometry and trigonometry, technical core skills in CNC (Computer Numerical Controlled) Machine programming and operation are further developed. May be repeated two times for credit. Assesses Core Learning Outcomes 1, 2, 3, 6. 
Lab fee: $151.55."
MFG TS   ,105 Machine Operator 2,-1,20.0,"Course develops skills in advanced blueprint reading including understanding of Geometric Dimensioning and Tolerance; applied math skills including geometry and trigonometry, technical core skills in CNC (Computer Numerical Controlled) Machine programming and operation are further developed. May be repeated two times for credit. Assesses Core Learning Outcomes 1, 2, 3, 6. 
Lab fee: $151.55."
MFG TWHS ,105 Machine Operator 2,-1,20.0,"Course develops skills in advanced blueprint reading including understanding of Geometric Dimensioning and Tolerance; applied math skills including geometry and trigonometry, technical core skills in CNC (Computer Numerical Controlled) Machine programming and operation are further developed. May be repeated two times for credit. Assesses Core Learning Outcomes 1, 2, 3, 6. 
Lab fee: $151.55."
MFG TS   ,107 Machining with Mastercam,-1,4.0,"Students will be introduced to the Computer Aided Manufacturing software Mastercam. Students will learn the various steps and techniques required to perform basic design operations utilizing Sketcher to create wire frame geometry, the Xform function to manipulate the geometry and the Post Processing function, to produce basic machine programs along with their associated production documents. Assesses Core Learning Outcomes 2, 3, 6. 
Lab fee: $45.55."
MFG TA   ,117 Blueprint Reading and Schematics,-1,3.0,"Drafting fundamentals and orthographic interpretation necessary to read, manipulate and understand a mechanical part print; and schematic components, symbols and connectors used to describe electrical, electronics, pneumatics, hydraulics, and piping circuits. Assesses Core Learning Outcomes 1, 2, 3."
MFG TA   ,119 Introduction to Robotics,-1,5.0,"Basics of robotic operation, basic programming, interfacing, and material handling in a complex mechatronic system.  Students will gain conceptual, technical, and practical knowledge of robotic applications and how its applied in industrial tasks using hands-on, interactive robotic devices. Learning topics will include basic robot operation, manual operation, homing, end effector operation, interfacing, material handling, movement and end effector commands, looping and speed commands, and basic robot programming. Assesses Core Learning Outcomes 1, 2, 3, 6. 
Lab fee: $45.55."
MFG TA   ,120 Electrical Components,-1,5.0,"Basic functions and physical properties of electrical components, and the roles they play within a complex mechatronics system. Includes technical documentation such as data sheets, schematics, timing diagrams, and system specifications, preventative maintenance, safety issues. 
By understanding the complete system, students will learn and apply trouble shooting strategies to identify, localize possible malfunctions. Assesses Core Learning Outcomes 1, 2, 3, 5, 6. 

Lab fee: $28.60."
MFG TA   ,121 Mechanical Components and Electrical Drives,-1,5.0,"Basics of mechanical components and electrical drives in a complex mechatronics system. Students will understand the flow of energy, troubleshooting, preventive maintenance and safety issues. Students will learn basic functions and physical properties of mechanical components, electrical drives (AC and DC) and their roles in the system, increasing efficiency, reducing wear, and lubrication requirements. Assesses Core Learning Outcomes 1, 2, 3, 5, 6. 
Lab fee: $28.60."
MFG TS   ,124 Controls and Instrumentation,-1,5.0,"Fundamentals of controls and instrumentation troubleshooting in a mechatronics system, using knowledge of circuit boards, sensors and photo eyes; calibration and loop tuning; and final control elements, including AC, DC , and servo motors, variable speed drives, motor control, relays and motor starters. Students will build skills in troubleshooting motors and variable speed drives, adjusting speed and direction; interpreting relay logic and sizing of components for various applications. Assesses Core Learning Outcomes 1, 2, 3.
Lab fee: $28.60."
MFG THY  ,230 Manufacturing Team Project AerosPACE,-1,5.0,"Through AerosPACE (Aerospace Partners for the Advancement of Collaborative Engineering), students will construct a  scale aircraft design, build, and fly project in distributed teams with members from multiple schools. Conceptualizing a project, developing and documenting a detailed design, fabricating a prototype, testing, analysis, and reporting.  Students will need to commit to three quarters in duration, and be willing to travel for presentations and product demonstrations.  Lab section provides access to college fabrication facilities and is an integral part of the process. Course may be repeated twice for credit. Assesses Core Learning Outcomes 1, 2, 3, 6. 
Lab fee: $11.30."
MTE 099A   ,Medical Transcription and Editing Test Preparation,-1,0.0,"No-fee, noncredit course is designed to help prepare for the Career Step final exam and other pre-employment testing.  EvCC graduates are required to take the CS final exam to qualify for Graduate Placement Services.  Serves as an opportunity to determine readiness for skills assessment evaluations that are a routine part of the medical transcription and editing (MTE) job application process. Assesses Core Learning Outcomes 1, 2, 3, 5, 6."
MTE 110OL1 ,Medical Records and the MT/MTE,-1,3.0,"Provides an overview of resources, tools, and references necessary to succeed as a medical transcriptionist or editor (MT/MTE) and explores the purpose and content of medical records used in healthcare documentation, as well as industry trends and the MT/MTEs role in the reimbursement cycle and risk management.  Only students pursuing the MTE certificate may enroll in MTE courses. Assesses Core Learning Outcomes 1, 3, 6."
MTE 120OL1 ,Language of Medical Transcription and Editing,-1,2.0,"Focuses on the study of medical terminology for proficiency necessary to enter the workforce as a medical transcriptionist or editor (MT/MTE).  The meaning of root words, prefixes, and suffixes, spelling and pronunciation, and rules regarding usage are emphasized.  Terminology for medical specialties is explored including proper formatting and use of abbreviations.  Effective research techniques are introduced and developed. Assesses Core Learning Outcomes 1, 2, 5, 6."
MTE 140OL1 ,Grammar Essentials for MT/MTE,-1,3.0,"Develops grammar skills necessary for the medical transcriptionist and editor (MT/MTE) to produce a finished product correctly utilizing general rules of English usage, punctuation, and grammar. The AHDI Book of Style is utilized as the definitive reference for general style standards. Assesses Core Learning Outcomes 1, 2, 5, 6."
MTE 170OL1 ,"Anatomy, Physiology and Disease Processes",-1,4.0,"Introduces the medical transcription and editing (MTE) student to basic human anatomical structures and body systems and diseases affecting them, including diagnoses, and treatments through an introduction to pathophysiology and disease processes. Appropriate Internet research skills as specifically relating to MTE in general and these specialties in particular are developed. Assesses Core Learning Outcomes 1, 2, 3, 5, 6."
MTE 190OL1 ,"Pharmacology, Lab Data, Physical Exam",-1,2.0,"Overview of drug actions and effects, absorption, distribution, metabolism, and excretion, as well as classifications and formulary in the context of medical transcription and editing (MTE).  Standard pharmaceutical terms and commonly prescribed drugs are introduced.  Physical exam and laboratory data are studied in detail with an emphasis on properly expressing findings and values. Assesses Core Learning Outcomes 1, 2, 3, 5, 6."
MTE 200OL1 ,Beginning Medical Transcription,-1,6.0,"Introduces medical transcription as a foundation to medical editing and includes word processing and transcription equipment.  While transcribing clinic and progress notes, grammar and punctuation specific to medical dictation, correct usage and spelling of medical terminology and abbreviations are reviewed. Introduction to accented dictation and background noise. Assesses Core Learning Outcomes 1, 2, 5, 6."
MTE 210OL1 ,Introduction to Speech Recognition Editing,-1,2.0,"Review of the medical transcription editing (MTE) industry including history, trends, speech recognition (SR) operators, and job roles and responsibilities.  Introduction to SR editing theory and actual industry software, keyboard shortcuts, and editing during playback of medical dictation. Assesses Core Learning Outcomes 1, 2, 6."
MTE 220OL1 ,Focus on Medical Specialties for MT/MTE,-1,3.0,"Content and formatting of different medical specialties and types of diagnostic reports as they relate to medical transcription and editing. The course emphasizes specialty-specific medical terminology, abbreviations, laboratory results, medications, and procedures.  Increased productivity in lines typed per minute is developed when working with these reports. Assesses Core Learning Outcomes 1, 2, 5, 6."
MTE 240OL1 ,Intermediate Medical Transcription,-1,6.0,"Transcription of dictation of hospital reports in a variety of formats and specialties including discharge summaries, operative reports, procedure notes, consultations, history and physicals, and radiology and emergency medicine in an acute-care setting to improve speed, accuracy, and productivity. There is continued work with accented dictation and background noise. Assesses Core Learning Outcomes 1, 2, 5, 6."
MTE 260OL1 ,"Shortcuts, Technology, Employment",-1,3.0,"Addresses techniques for productivity improvement including macros and expansion software.  Industry technology and trends, employment opportunities, compensation, standards including production and accuracy, and workplace expectations in medical transcription and editing (MTE).  Regulatory agencies and patient confidentiality requirements are reviewed.  Includes preparation of a cover letter and resume. Assesses Core Learning Outcomes 1, 2, 3, 5, 6."
MTE 280OL1 ,Advanced Medical Transcription,-1,6.0,"Improved accuracy and productivity while transcribing a range of accents, dictation styles, and medical specialties. Emphasis on working with a variety of account specifics, ranging from verbatim transcription to complex account instructions.  Dictation includes advanced acute care in radiology, ER and operative reports, as well as consultations, history and physicals, procedure and progress notes, and discharge summaries. Assesses Core Learning Outcomes 1, 2, 5, 6."
MTE 290OL1 ,"Speech Recognition Editing, Clinic and Acute Care",-1,3.0,"Speech recognition technology (SRT) practicum includes clinic notes and hospital and acute care reports in a variety of medical specialties.  Using keyboard shortcuts to listen, proofread, and edit medical reports generated with SRT in an industry platform, the student will demonstrate improvement in content understanding, efficiency, accuracy, and production, in addition to working with accented dictation and background noise. Assesses Core Learning Outcomes 1, 2, 5, 6."
MUSC 110DOL  ,World Music,-1,5.0,"(H,D)  Introduction to the music of non-western cultures. Classical and folk traditions of Asia, traditional practices of Africa and Native
America, and folk and regional styles of Europe and Latin America are studied. Focus is on history, evolution, and performance practices of these musical styles, as well as the aural identification of these musical styles. Study of music as a cultural phenomenon is emphasized including the intercultural influences found in much of the worlds music that is a result of historical events such as human migrations, diasporas, invasions, and the effect of technological innovation. Assesses Core Learning Outcome 1."
MUSC 117A   ,Class Piano,-1,2.0,"(HP) Class instruction in piano.  Open to all students. Assesses Core Learning Outcomes 1, 2."
MUSC 118A   ,Class Piano,-1,2.0,"(HP) Class instruction in piano.  Open to all students. Assesses Core Learning Outcomes 1, 2."
MUSC 119A   ,Class Piano,-1,2.0,"(HP) Class instruction in piano.  Open to all students. Assesses Core Learning Outcomes 1, 2."
MUSC 124A   ,Class Voice I,-1,3.0,"(HP)  Basic principles of good singing and performance. Performance of songs from memory. Open to students at any performance level. May be repeated one time for credit. Assesses Core Learning Outcomes 1, 3."
MUSC 125A   ,Intermediate Class Voice II,-1,3.0,"(HP) Continued development of singing and performance techniques as introduced in MUSC 124. Emphasizes more advanced repertoire and styles of singing. May be repeated two times for credit. Assesses Core Learning Outcomes 1, 2."
MUSC 128A   ,Class Guitar,-1,3.0,(HP) Development of fundamental techniques in guitar performance. Introductory course for students with little or no experience. Assesses Core Learning Outcome 1.
MUSC 147CS  ,Everett Youth Symphony,-1,2.0,"(HP) Preparation and performance of standard orchestral literature.  Evenings only.  Open to interested instrumentalists, maximum age 21, no minimum.  May be repeated two times for credit. Assesses Core Learning Outcomes 1, 2. Class meets at Jackson High School.Audition for new instrumentialists."
MUSC 151CA  ,Individualized Instruction in Applied Music,-1,2.0,"(HP) Individual instruction in piano, to be arranged.  Instructor assigned by arrangement with chair of music faculty. May be repeated two times for credit. Assesses Core Learning Outcomes 1, 2. PR: Written permission from the lead faculty of the music department."
MUSC 152CA  ,Individualized Instruction in Applied Music,-1,2.0,"(HP) Individual instruction in voice, to be arranged.  Instructor assigned by arrangement with chair of music faculty. May be repeated two times for credit. Assesses Core Learning Outcomes 1, 2. PR: Written permission from the lead faculty of the music department."
MUSC 153CA  ,Individualized Instruction in Applied Music,-1,2.0,"(HP) Individual instruction in strings, to be arranged.  Instructor assigned by arrangement with chair of music faculty. May be repeated two times for credit. Assesses Core Learning Outcomes 1, 2. PR: Written permission from the lead faculty of the music department."
MUSC 154CA  ,Individualized Instruction in Applied Music,-1,2.0,"(HP) Individual instruction in woodwinds, to be arranged.  Instructor assigned by arrangement with chair of music faculty. May be repeated two times for credit. Assesses Core Learning Outcomes 1, 2. PR: Written permission from the lead faculty of the music department."
MUSC 155CA  ,Individualized Instruction in Applied Music,-1,2.0,"(HP) Individual instruction in brass, to be arranged.  Instructor assigned by arrangement with chair of music faculty. May be repeated two times for credit. Assesses Core Learning Outcomes 1, 2. PR: Written permission from the lead faculty of the music department."
MUSC 156CA  ,Individualized Instruction in Applied Music,-1,2.0,"(HP) Individual instruction in percussion, to be arranged. Instructor assigned by arrangement with chair of music faculty. May be repeated two times for credit. Assesses Core Learning Outcomes 1, 2. PR: Written permission from the lead faculty of the music department."
MUSC 159CA  ,Individualized Instruction in Applied Music,-1,2.0,"(HP) Individual instruction in guitar, to be arranged. Instructor assigned by arrangement with chair of music faculty. May be repeated two times for credit. Assesses Core Learning Outcomes 1, 2.
 PR: Written permission from the lead faculty of the music department."
MUSC 217CA  ,Private Instruction in Composition and Improvisation,-1,2.0,"(HP) Private instruction in composing music and improvising melodic lines relating to chord structures, harmonic progressions, and appropriate scales and modes. May be repeated two times for credit. Assesses Core Learning Outcomes 1, 2. 
PR: Written permission from the lead faculty of the music department."
MUSC& 105HY  ,Music Appreciation,-1,5.0,"(H) Lectures, readings, films, and recordings concerning structure, form, and aspects of music for the listener.  Historic and stylistic examinations of music from its beginnings in western culture. Assesses Core Learning Outcome 2."
MUSC& 105OL  ,Music Appreciation,-1,5.0,"(H) Lectures, readings, films, and recordings concerning structure, form, and aspects of music for the listener.  Historic and stylistic examinations of music from its beginnings in western culture. Assesses Core Learning Outcome 2."
MUSC& 141HY  ,Music Theory I,-1,5.0,"(H) Introduction to concepts and terminology of music including rhythm, notation, scales, key signatures, tonality, and basic chords. Assesses Core Learning Outcomes 1, 2."
NAT SA   ,103 Sustainability and Systems,-1,5.0,"(NS) An introduction to systems thinking with an emphasis on understanding the intersection between natural and human systems.  Student analysis will focus on how to make human systems more sustainable. Simple models such as population growth and more advanced case studies will be explored with concepts such as connection circles, causal loop diagrams, reinforcing (positive feedback) loops and balancing (negative feedback) loops.  Exploration of the effects of time delays upon systems and identification of leverage points for sustainability will occur.  Course will include use of STELLA (Systems Thinking for Education and Research) software at an introductory level. Assesses Core Learning Outcomes 2, 3, 6, 7."
NURS 000OL  ,Nursing Pre,-1,0.0,Required non-credit class is part of the nursing application process. Must be completed before submitting application for Nursing Program. Application fee: $53.05.
NURS 095A   ,Success Strategies for Nursing Study,-1,1.0,"Course is designed to assist the nursing student to experience success in the nursing program.  Content includes problem solving and study strategies specific to the art and science of nursing.  Practice is offered in critical thinking and reasoning skills, application of the nursing process, test taking skills, and preparation for learning related to study required for nursing courses."
NURS 110A   ,Nursing Therapeutics I: Introduction to Nursing and the Client,-1,13.0,"Introduces caring as a framework underlying nursing as a science and a profession.  Four concepts are examined: client, nursing, health, and environment.  Themes of nursing process, problem solving, communication, teaching, learning ethics, and legal aspects are introduced.  Models of health care delivery are explored.  Additionally, altered health states of protective and healing mechanisms are introduced to provide a foundation for studying diseases and disorders of human functioning. Topics include cellular injury, inflammation, wound healing, ineffective thermoregulation, infection, immune response, stress, and activity intolerance. 

During lab, students develop the concept of health promotion as a basis for  assessing and intervening to maintain wellness.  Holistic dimensions of client assessment are presented along with techniques used in communication, interviewing, history taking, diagnostic reasoning, and health promotion.  The student will apply techniques of physical assessment through practice on well adults.  Documentation techniques are incorporated throughout the course. Specific health related issues focus on the middle and older aged adult.  Basic skills of nursing are included in this course. Assesses Core Learning Outcomes 2, 3, 4, 5, 6. 

  Lab fee: $337.14."
NURS 120A   ,Nursing Therapeutics II: Chronicity and Rehabilitation,-1,13.0,"Presents an integrated view of mind/body responses to altered health states.  Selected health problems of adults are viewed in relation to epidemiology, risk factors, pathophysiological mechanisms and clinical manifestations.  Content incorporates rationale for health care interventions, including diagnostic methods and treatment. Explores the application of nursing principles and theories to determine appropriate nursing diagnoses and nursing therapies.  Provides opportunities for the development of cognitive, interpersonal, and technical skills essential to the care of adult clients.  Alterations in fluid, electrolytes, acid-base balance, mobility, sensation, mood, cognition, integumentary, immunity, and metabolism are addressed. During lab students integrate and apply the art and science of nursing through the use of case studies, scenarios, clinical simulations, client care, and special projects.  This course utilizes the nursing process, critical thinking, and self- reflective activities as the basis for collaborative learning in the formulation, implementation, and evaluation of nursing care for adults experiencing selected health alterations. Assesses Core Learning Outcomes 1, 2, 3, 4, 5, 6. 
Lab fee: $347.91."
NURS 130A   ,Nursing Therapeutics III: Acute Illness,-1,13.0,"Continuation of Nursing 120.  Explores increasingly complex body system alterations and presents the nursing therapies connected with these alterations.  Emphasizes cognitive, interpersonal, and technical activities.  Presents problems in oxygenation, oxygen transport, blood coagulation, blood flow and pressure, cardiac output, tissue perfusion, renal/urinary function, gastrointestinal function, and neurobiology of selected psychological disorders. During the lab students develop nursing skills and judgments through the use of the nursing process, critical thinking, and self-reflective activities.  Students utilize collaborative learning in the planning, implementation, and evaluation of nursing care for adults experiencing selected health alterations presented in Nursing 130. Assesses Core Learning Outcomes 1, 2, 3, 4, 5. 
Lab fee: $368.91."
NURS 210A   ,Nursing Therapeutics IV: Family Health and Reproduction,-1,13.0,"Presents an integrated view of responses to normal growth and development from infancy through adolescence and the expanding family.  Selected health problems of women and children are examined in relation to epidemiology, risk factors, pathologic mechanisms, and clinical manifestations.  Content incorporates rationale for health care interventions including diagnostic methods and treatment.  Opportunities for the development of cognitive, interpersonal, and technical skills essential to the care of women, children, and families are provided.  During the lab students have opportunities to apply the art and science of nursing in the analysis, synthesis, provision, and evaluation of client care.  This course utilizes the nursing process and critical thinking skills as a basis for the care of women, children, and families. Assesses Core Learning Outcomes 1, 2, 3, 4, 6. 
Lab fee: $345.08."
NURS 220A   ,Nursing Therapeutics V: Multisystem Disorders,-1,13.0,"Explores multi-system physical and mental health alterations and related nursing therapies.  Presents rationale for interventions, including assessment, diagnostic methods and treatments.  Nursing therapies emphasize cognitive, interpersonal and technical activities.  Burns, cancer, dissociative disorder, head injury, hepatic failure, HIV/ AIDS, perioperative care, personality disorder, renal failure, schizophrenia, shock, and spinal cord injuries are addressed. During the lab students develop increasingly complex nursing skills and judgments through the use of critical thinking, nursing process, and self-evaluation.  This course promotes collaboration with peers and health care professionals to plan, implement, and evaluate nursing care for adults with multisystem alterations. Assesses Core Learning Outcomes 1, 2, 3, 4, 5, 6.
Lab fee: $248.20."
NURS 230A   ,Nursing Therapeutics VI: Role Transition into Professional Nursing,-1,12.0,"Addresses aspects of becoming a professional nurse through the exploration of personal values, nursing ethics, legal accountability, power, politics, collective bargaining, and the business of the changing contemporary healthcare system.  Includes topics related to personal nursing practice, role transition, stress management, and professional growth and maturation.  Identifies and analyzes nursing responsibility and accountability for alleviating suffering, promoting health and facilitating wellness for individuals, families, groups, and communities. During the lab students have clinical experiences in a selected site.  In some situations staff nurses serve as mentors or preceptors. Assesses Core Learning Outcomes 1, 2, 3, 4, 5, 6. 
Lab fee: $248.20."
NUTR 160A   ,Sports Nutrition,-1,5.0,"(NS) Introductory study of sports nutrition and its relationship to health, fitness, and athletic performance.  Provides specific nutritional recommendations for individuals participating in recreational exercise as well as for competitive athletes training to improve sports performance.  Includes evaluation of ergogenic aids, dietary supplements, and nutritional practices promoted to enhance athletic performance. Body composition analysis also included. Meets AAS DTA Natural Science non-lab science degree requirement (Part B). Assesses Core Learning Outcomes 1, 2. 
Lab fee: $19.25."
NUTR 180A   ,Sustainable Food Systems: What to Eat and Why It Matters,-1,5.0,"(NS-L) Study of the current food system in the U.S. and its relationship to the environment, the economy and health, particularly the nutritional health of citizens. Specific recommendations to help individuals and institutions promote and implement sustainable practices.  Service learning component and weekly food preparation laboratory sessions for applied learning of course content.  Exploration of environmental impact of food choices including nutrient value of foods and food safety. Two field trips. Assesses Core Learning Outcome 2. 
Lab fee: $33.25."
NUTR& 101A   ,Nutrition,-1,5.0,"(NS) Basic principles of nutrition for infants, children adolescents and adults; guidelines for healthy diet, nutrient functions and food sources; and the role of nutrition in maintenance of optimal health, physiological growth and development, and disease prevention. The online version of this class requires on-campus exams; dates to be scheduled. Out-of-area students can arrange test proctors. Assesses Core Learning Outcomes 1, 2."
NUTR& 101B   ,Nutrition,-1,5.0,"(NS) Basic principles of nutrition for infants, children adolescents and adults; guidelines for healthy diet, nutrient functions and food sources; and the role of nutrition in maintenance of optimal health, physiological growth and development, and disease prevention. The online version of this class requires on-campus exams; dates to be scheduled. Out-of-area students can arrange test proctors. Assesses Core Learning Outcomes 1, 2."
NUTR& 101C   ,Nutrition,-1,5.0,"(NS) Basic principles of nutrition for infants, children adolescents and adults; guidelines for healthy diet, nutrient functions and food sources; and the role of nutrition in maintenance of optimal health, physiological growth and development, and disease prevention. The online version of this class requires on-campus exams; dates to be scheduled. Out-of-area students can arrange test proctors. Assesses Core Learning Outcomes 1, 2."
NUTR& 101D   ,Nutrition,-1,5.0,"(NS) Basic principles of nutrition for infants, children adolescents and adults; guidelines for healthy diet, nutrient functions and food sources; and the role of nutrition in maintenance of optimal health, physiological growth and development, and disease prevention. The online version of this class requires on-campus exams; dates to be scheduled. Out-of-area students can arrange test proctors. Assesses Core Learning Outcomes 1, 2."
NUTR& 101MO  ,Nutrition,-1,5.0,"(NS) Basic principles of nutrition for infants, children adolescents and adults; guidelines for healthy diet, nutrient functions and food sources; and the role of nutrition in maintenance of optimal health, physiological growth and development, and disease prevention. The online version of this class requires on-campus exams; dates to be scheduled. Out-of-area students can arrange test proctors. Assesses Core Learning Outcomes 1, 2."
NUTR& 101OL3 ,Nutrition,-1,5.0,"(NS) Basic principles of nutrition for infants, children adolescents and adults; guidelines for healthy diet, nutrient functions and food sources; and the role of nutrition in maintenance of optimal health, physiological growth and development, and disease prevention. The online version of this class requires on-campus exams; dates to be scheduled. Out-of-area students can arrange test proctors. Assesses Core Learning Outcomes 1, 2."
PEHW 100A   ,Beginning Yoga,-1,2.0,"(TE)  A unique exercise program to improve fitness through development of flexibility, strength, and vitality.  Special emphasis on yoga techniques for stress reduction, relaxation, posture and deep breathing.  Introduction to visualization and meditation plus yogic diet, lifestyle and philosophy. May be repeated two times for credit."
PEHW 100C   ,Beginning Yoga,-1,2.0,"(TE)  A unique exercise program to improve fitness through development of flexibility, strength, and vitality.  Special emphasis on yoga techniques for stress reduction, relaxation, posture and deep breathing.  Introduction to visualization and meditation plus yogic diet, lifestyle and philosophy. May be repeated two times for credit."
PEHW 100D   ,Beginning Yoga,-1,2.0,"(TE)  A unique exercise program to improve fitness through development of flexibility, strength, and vitality.  Special emphasis on yoga techniques for stress reduction, relaxation, posture and deep breathing.  Introduction to visualization and meditation plus yogic diet, lifestyle and philosophy. May be repeated two times for credit."
PEHW 100S   ,Beginning Yoga,-1,1.0,"(TE)  A unique exercise program to improve fitness through development of flexibility, strength, and vitality.  Special emphasis on yoga techniques for stress reduction, relaxation, posture and deep breathing.  Introduction to visualization and meditation plus yogic diet, lifestyle and philosophy. May be repeated two times for credit."
PEHW 102S   ,Tai Chi,-1,1.0,"(TE) Classical Chinese exercise. It is effortless, rhythmic art stressing slow breathing and relaxed postures and absolute calmness of mind. It promotes health and inner tranquility. May be repeated two times for credit."
PEHW 111A   ,Kick Boxing Aerobics,-1,2.0,"(TE) Dynamic low impact aerobic workout combining punches, jabs, and variety of kicks to strengthen upper and lower body. Effectively increases endurance, coordination, strength and balance.  May be repeated two times for credit."
PEHW 116A   ,Cardio Fusion/Core Workout,-1,2.0,"(TE) Workout set to music is designed to train various aspects of fitness through activities such as boot camp, High Intensity Interval Training (HIIT), circuit training, and floor and step aerobics.  Stability and BOSU balls, weights, heavy balls, and flex tubing round out total body conditioning.  Emphasis on safe and proper technique and body mechanics.  No previous exercise experience is necessary. Assesses Core Learning Outcomes 1, 2."
PEHW 119A   ,"Speed, Agility, Quickness",-1,2.0,"(TE) Training exercises to improve speed, agility and quickness. Warm-up, mechanics and movements in each category. Lab fee: $35."
PEHW 121A   ,"Walk, Jog, Run",-1,2.0,"(TE)  Walk, jog, and run your way to improved fitness.  Correct techniques, basic physiology, and training methods for walking, jogging, and running.  May be repeated two times for credit."
PEHW 125HY2 ,Beginning Weight Training,-1,3.0,"(TE)  Basic principles of weight training, exercise selection, safety, fundamental techniques in lifting free and machine weights.  Individual program designed for body building or toning.  May be repeated two times for credit."
PEHW 126HY2 ,Advanced Weight Training,-1,3.0,"(TE) Advanced weight lifting skills, added weights, repetitions and exercises. Cardiovascular training option with increased interval work and increased distance mileage and pace.  Emphasis on definition of muscles.  Body building or power lifting (student's choice). Daily weight training and diet. Increased emphasis on improving physical condition of the student. May be repeated two times for credit."
PEHW 128S   ,Women on Weights,-1,2.0,"(TE) Individualized conditioning program for various components of fitness. Strength on the stability ball, free weights, circuits, cardio/step with additional focus on learning principles of fitness to create personalized workouts. Course is open to all students. May be repeated two times for credit."
PEHW 148A   ,Volleyball,-1,2.0,"(TE) Practice and development of volleyball skills: serving, passing, setting, and spiking.  Rules and court strategy through team play.  May be repeated two times for credit."
PEHW 160WVA  ,Varsity Volleyball,-1,2.0,"(TE)  Conditioning, skills, rules, and strategy for competitive intercollegiate volleyball play.  May be repeated two times for credit."
PEHW 161MVA  ,Varsity Soccer,-1,2.0,"(TE) Men's Conditioning, skills, rules, and strategy for competitive intercollegiate soccer play. May be repeated two times for credit."
PEHW 161WVA  ,Varsity Soccer,-1,2.0,"(TE)  Women's Conditioning, skills, rules, and strategy for competitive intercollegiate soccer play. May be repeated two times for credit."
PEHW 162MVA  ,Varsity Cross,-1,2.0,"(TE)  Men's Conditioning, skills, rules and strategies for running competitive, intercollegiate cross-country.  May be repeated two times for credit."
PEHW 162WVA  ,Varsity Cross,-1,2.0,"(TE)  Women's Conditioning, skills, rules and strategies for running competitive, intercollegiate cross-country.  May be repeated two times for credit."
PEHW 163MVA  ,Varsity Basketball,-1,2.0,"(TE)  Women's Conditioning, skills, rules, and strategy for competitive intercollegiate basketball play.  May be repeated two times for credit."
PEHW 163WVA  ,Varsity Basketball,-1,2.0,"(TE)  Men's Conditioning, skills, rules, and strategy for competitive intercollegiate basketball play.  May be repeated two times for credit."
PEHW 164WVA  ,Varsity Softball,-1,2.0,"(TE)  Conditioning, skills, rules, and strategy for competitive intercollegiate softball play.  May be repeated two times for credit."
PEHW 165MVA  ,Varsity Baseball,-1,2.0,"(TE)  Conditioning, skills, rules and strategies for playing competitive, intercollegiate baseball.  May be repeated two times for credit."
PEHW 203OL  ,Lifetime Health and Wellness,-1,5.0,"(TE)  Dimensions of wellness, principles of and training for health-related fitness, the relationship of lifestyle habits to chronic disease, basic nutrition, stress management, and wellness for life. Assesses Core Learning Outcome 2."
PEHW 235OL  ,Consumer Health,-1,5.0,"(TE)  Identify reliable sources of health information; differentiate between legitimate and fraudulent nutrition, exercise, weight loss, and health product claims; select appropriate health-care providers, products, and services. Assesses Core Learning Outcome 2."
PHIL 215OL2 ,Ethics,-1,5.0,"(H,SS)  Study of some of the more important questions that have shaped the development of moral philosophical thought from ancient times to the present. Students will be encouraged to think for themselves and engage the instructor and one another in dialogue about the most ethically correct course of action in a wide variety of applications. Focus is on understanding why individuals differ in their moral judgments, and the tools needed to continue investigations of ethical issues. Assesses Core Learning Outcomes 1, 2, 3, 4."
